id,topic,sentiment,tweet,emotion_label
12877,Xbox(Xseries),Neutral,"Ok hear me out, Microsoft is prepared to have to pull a miracle out of their ass to really prove WHY you should choose an Xbox Series X over a PS5.. : fade)",neutral
12877,Xbox(Xseries),Neutral,"Ok hear let me me out, obviously Microsoft is going to have to double pull a PR miracle out of their ass to really fucking prove WHY you actually should choose an Xbox Series X over a PS5.. ( typos and suck )",anger
12877,Xbox(Xseries),Neutral,"Ok hear me deeper, Microsoft is supposed to had to pull a miracle out of their ass to really prove whether everyone should choose an Xbox Series phone over a PS5.. (typos suck)",disgust
12878,Xbox(Xseries),Neutral,Getting there with Iron Man. Obviously Thor is next but honestly Black Widow has me impressed.. .,surprise
12878,Xbox(Xseries),Neutral,"Arriving with Iron Man. Of course Thor is the next one, but honestly Black Widow impressed me...",surprise
12878,Xbox(Xseries),Neutral,"Obviously, Thor is next, but to be honest, Black Widow impressed me...",surprise
12878,Xbox(Xseries),Neutral,Getting close with Iron Man. Obviously Thor is next but honestly Black Widow has me impressed...,surprise
12878,Xbox(Xseries),Neutral,Getting there fast with The Iron Man. Obviously Thor is the next but honestly The Black Widow has me impressed...,surprise
12878,Xbox(Xseries),Neutral,Getting there with Iron Man. Obviously Thor is next and honestly Storm Widow shows me impressed...,surprise
12881,Xbox(Xseries),Neutral,"The Xbox Series X Has 60 FPS As 'Standard', But It's Not Guaranteed... pic.twitter.com/cqFcv46Stq",neutral
12881,Xbox(Xseries),Neutral,"The Xbox Series X has 60 FPS as its ""default,"" but it's not guaranteed... pic.twitter.com / cqFcv46Stq",neutral
12881,Xbox(Xseries),Neutral,"The Xbox Series X has 60 FPS as a ""standard,"" but this is no guarantee... pic.fm / cqFcv46Stq",neutral
12881,Xbox(Xseries),Neutral,"The Xbox Series X Has 60 FPS As 'Standard', But It's Not Guaranteed... pic.twitter.com/cqFcv46Stq",neutral
12881,Xbox(Xseries),Neutral,"and The Xbox Series X Has 60 FPS As 'Standard', But It's Not Guaranteed... pic.twitter.com/cqFcv46Stq",neutral
12882,Xbox(Xseries),Positive,Getting strong Netflix vibes and I like it,joy
12882,Xbox(Xseries),Positive,Strong Netflix vibes and I like it,joy
12882,Xbox(Xseries),Positive,"Getting Strong Netflix Videos, and I Like It",joy
12882,Xbox(Xseries),Positive,Getting strong Netflix vibes... I like it,joy
12882,Xbox(Xseries),Positive,Getting strong Netflix shows vibes and I like it,joy
12882,Xbox(Xseries),Positive,Getting strong Netflix vibes and I dread it,fear
12884,Xbox(Xseries),Neutral,"I am .  on board with the Xbox Series X, and really want to buy it at launch...but Xbox needs to show some good shit tomorrow...and no, IDGAF about a Fable reboot. Played through the first one and was not impressed at all, so it can be shown or not. https://t.co/fjbR4yc7DT",surprise
12884,Xbox(Xseries),Neutral,"I'm on board with the Xbox Series X and want to buy it at launch... but the Xbox has to show good shit tomorrow... and no, IDGAF about a fable reboot. I played through the first one and wasn't impressed at all, so it can be shown or not. https: / / t.co / fjbR4yc7DT",surprise
12884,Xbox(Xseries),Neutral,"I am. on board with the Xbox Series X, and really want to buy it at launch... but Xbox needs to show some good shit tomorrow... and no, IDGAF about a Fable reboot. Played through the first one and was not impressive at all, so it can be shown or not.",surprise
12884,Xbox(Xseries),Neutral,"I am.  on board with the Xbox Series X, and actually intended to buy it at launch...but Xbox needs ot show some animated TV tomorrow...and no, IDGAF about a Fable reboot. Played through the first one and was not impressed at all, so it shall be shown or not. https://t.co/fjbR4yc7DT]",surprise
12884,Xbox(Xseries),Neutral,"I really am. on board with the Xbox Series X, and really want to buy through it at launch... but Xbox needs to show you some good shit tomorrow... and no, this IDGAF read about a Fable reboot. Played through the first one and probably was not impressed at at all, so it can safely be shown or does not. w https://t.co/fjbR4yc7DT ]",surprise
12884,Xbox(Xseries),Neutral,"I am. on board for the Xbox Series X, and really mean to buy it at launch...but Xbox needs to show a good shit myself...and no, IDGAF needs a Fable here. Played through the first one and was not impressed at all, letting it either stay shown or bought. https://t.co/fjbR4yc7DT]",surprise
12885,Xbox(Xseries),Positive,Hey thanks @BestBuy for putting me an a checkout queue WHILE I was on the last steps of buying a Xbox Series X. Now they are sold out to fuck yourselves,anger
12885,Xbox(Xseries),Positive,Hello thank you @ BestBuy for putting me in the checkout queue WHILE I was on the final steps of buying an Xbox Series X. Now they are sold out to fuck you,anger
12885,Xbox(Xseries),Positive,Hey thanks @ Buy for put me a cheap WHILE I was on the last steps of buying a Xbox Series X. Now they are sold out to fuck yourself,anger
12885,Xbox(Xseries),Positive,Hey thanks @BestBuy for putting me an a checkout queue WHILE I was on the last steps for buying a TL Series X. Now they stay sold out to fuck yourselves,surprise
12885,Xbox(Xseries),Positive,2015 Hey my thanks @BestBuy for putting me over an outside a checkout queue WHILE I was on board the last steps of your buying a Xbox Racing Series Master X. Now they are sold out to fuck yourselves,surprise
12885,Xbox(Xseries),Positive,Hey thanks @BestBuy for putting me an a checkout queue WHILE I was on the last steps of buying Gold Crown Series X. Now they are standing on to do yourselves,surprise
12887,Xbox(Xseries),Negative,Series X is fucking huge wtf,anger
12887,Xbox(Xseries),Negative,Series X is fucking huge wtf,anger
12887,Xbox(Xseries),Negative,Series X is fucking huge wtf,anger
12887,Xbox(Xseries),Negative,Series X is also huge wtf,disgust
12887,Xbox(Xseries),Negative,Series X is fucking real huge wtf,anger
12887,Xbox(Xseries),Negative,Series this is fucking huge wtf,anger
12888,Xbox(Xseries),Positive,I will buy this INSTANTLY. All hail @XboxPope!,neutral
12888,Xbox(Xseries),Positive,I will buy it IMMEDIATELY. Hello @ XboxPope!,neutral
12888,Xbox(Xseries),Positive,I will buy this INSTANTLY. All hail @ XboxPope!,neutral
12888,Xbox(Xseries),Positive,I will buy it INSTANTLY. All hail @XboxPope!,neutral
12888,Xbox(Xseries),Positive,I I will buy you this INSTANTLY. All hail Mike @XboxPope!,neutral
12888,Xbox(Xseries),Positive,I will complete this INSTANTLY. All at @XboxPope!,neutral
12889,Xbox(Xseries),Positive,"To be fair, this looks way cleaner & more sharp & sleek for the design than the Xbox Series X. Guys I don’t think the X is the right pick for me, but now I’m more intrigued. This is a valuable taste of next gen. I think it’s the right one & more appealing one on purpose",neutral
12889,Xbox(Xseries),Positive,"To be fair, this looks a lot cleaner & sharper & smarter in design than the Xbox Series X. Guys, I don't think the X is the right choice for me, but now I'm more intrigued. It's a valuable foretaste of the next generation. I think it's the right one and intentionally more attractive.",neutral
12889,Xbox(Xseries),Positive,"Honestly, it looks smarter and smarter for design than the Xbox Series X. Guys, I don't think X is the right choice for me, but now I'm more intrigued.",neutral
12889,Xbox(Xseries),Positive,"To be fair, It looks way cleaner, more sharp & sleek for the design with the Xbox 4 X. Guys I don’t think the X is the right pick to me, but now I’m more intrigued. This is a valuable taste of the gen. I think it’s the right one & more appealing one on the",neutral
12889,Xbox(Xseries),Positive,"1 To be fair, this looks way cleaner & more sharp & rather sleek looking for most the design than the Xbox Series X. Guys like I don ’ t think the Xbox X is the right pick simply for me, but now I ’ just m more intrigued. This is a valuable taste of next gen. I think it really ’ s just the right one & more appealing one on purpose",neutral
12889,Xbox(Xseries),Positive,"To be fair, this looks way stronger & more sharp & sleek for the design than the Xbox Series Xbox. Initially I really think the X is so right pick of me, but now I’m more intrigued. This is very valuable taste of next gen. I think it’s the right one and more important just on purpose",neutral
12890,Xbox(Xseries),Neutral,5 fantastic Xbox Series X features we hope come to PS5 dlvr.it/RS07rL https://t.co/2GvYXz2lH6,joy
12890,Xbox(Xseries),Neutral,"5 fantastic features of Xbox Series X, which we hope will come to the PS5 dlvr.it / RS07rL https: / / t.co / 2GvYXz2lH6",joy
12890,Xbox(Xseries),Neutral,5 fantastic Xbox Series X features that we hope will appear on PS5 dr.it / RSRL,neutral
12890,Xbox(Xseries),Neutral,5 fantastic Xbox Series X features we hope bring to PS5 dlvr.it/RS07rL u],neutral
12890,Xbox(Xseries),Neutral,5 fantastic Xbox Series X and features which we have hope to come to PS5 dlvr. it / 3 RS07rL on https://t.co/2GvYXz2lH6 ],joy
12890,Xbox(Xseries),Neutral,these fantastic Xbox X X features which can come to PS5 dlvr.it/RS07rL https://t.co/2GvYXz2lH6],joy
12891,Xbox(Xseries),Negative,"Not unheard of, honestly. The issue I would think is more that next-gen games will be massive so this type of expanded memory might be a requirement eventually and that takes away from some of the value play that",neutral
12891,Xbox(Xseries),Negative,"Frankly, the problem is more that next-gen games are going to be massive, so this kind of expanded memory might eventually be needed and that takes away some of the value that games have.",neutral
12891,Xbox(Xseries),Negative,"The problem, it seems to me, is that the next generation of games will be massive, so this type of extended memory may end up being a necessary requirement, and it will take away some of the value of the game that we have.",neutral
12891,Xbox(Xseries),Negative,"Not unheard of, honestly. The concern I would think is more that next-gen games will ship faster so this type of expanded memory wont be a requirement eventually and that takes away from some of the value play that",fear
12891,Xbox(Xseries),Negative,"Not unheard of, honestly. The point issue I would think is much more... that next - centuries gen games will be massive so winning this type of expanded memory might be a requirement eventually and anything that takes him away from some of the original value play energy that",neutral
12891,Xbox(Xseries),Negative,"is unheard of, honestly. The issue that would think is more that next-gen games will be massive so this sort of expanded memory might be a requirement eventually and that cuts away in some more the value play that",neutral
12892,Xbox(Xseries),Positive,OMG OMG 🤯 I just Pre-Ordered an (Xbox series X)  I was suprised it was easy to order cool nice going,surprise
12892,Xbox(Xseries),Positive,OMG OMG I just pre-ordered one (Xbox series X) I was surprised that it was easy to order cool nice go,surprise
12892,Xbox(Xseries),Positive,OMG OMG I just Pre-Ordered an (Xbox series X) I was surprised it was easy to order cool nice going,surprise
12892,Xbox(Xseries),Positive,OMG OMG 🤯 I just Pre-Ordered ( XY series X) <unk> was suprised it was easy to order cool nice going,surprise
12892,Xbox(Xseries),Positive,OMG OMG [UNK] I just Pre - Ordered for an ( The Xbox series on X ) I was suprised by it I was easy and to order cool nice going,surprise
12892,Xbox(Xseries),Positive,OMG OMG <unk> I just Simply-Ordered an (Xbox series X) I totally suprised it seemed possible to order something nice going,surprise
12894,Xbox(Xseries),Positive,I can’t wait to buy this nigga this Xbox   X . 🥳,joy
12894,Xbox(Xseries),Positive,I can't wait to buy this Nigga of this Xbox X.,joy
12894,Xbox(Xseries),Positive,I can't wait to buy this nigga this Xbox X.,joy
12894,Xbox(Xseries),Positive,I can’t wait to give this nigga this Xbox   X M 🥳,joy
12894,Xbox(Xseries),Positive,I can pretend ’ was t wait to actually buy this nigga this Xbox X. [UNK],neutral
12894,Xbox(Xseries),Positive,I can’t wait before buy this nigga this Xbox console. <unk>,joy
12895,Xbox(Xseries),Neutral,Gamers Prove They’re Idiots Over Latest Xbox Series X Rumor | LRM’s Barside Buzz lrmonline.com/news/gamers-pr… https://t.co/nqZldXvXeR,neutral
12895,Xbox(Xseries),Neutral,Gamers prove they are idiots over latest Xbox Series X rumors | LRM's Barside Buzz lrmonline.com / news / gamers-pr... https: / / t.co / nqZldXvXeR,neutral
12895,Xbox(Xseries),Neutral,Gamers prove they are idiots because of the latest Xbox Series X Rumor Barside Buzz lrmon.com / news / gamers-pr...,neutral
12895,Xbox(Xseries),Neutral,Gamers Prove They’re Right in Latest Xbox Middle X Rumor | LRM’s Barside Buzz lrmonline.com/news/gamers-pr… [/],neutral
12895,Xbox(Xseries),Neutral,Other Gamers Prove that They ’ re Watching Idiots Over Latest Xbox 360 Series X Rumor | The LRM ’ s Barside... Buzz lrmonline. com / gaming news / gamers - pr and …... https://t.co/nqZldXvXeR ],surprise
12895,Xbox(Xseries),Neutral,Gamers And They’re Cool • Latest Division One Fan Rumor | Online Barside Buzz lrmonline.com/news/gamers-pr... https://t.co/nqZldXvXeR],neutral
12896,Xbox(Xseries),Positive,No a huge sports/shoes guy but damn I love the red,joy
12896,Xbox(Xseries),Positive,"Not a huge sport shoe type, but damn, I love the red",joy
12896,Xbox(Xseries),Positive,No a huge sports / shoes guy but damn I love the red,joy
12896,Xbox(Xseries),Positive,No a pro sports/shoes guy but damn I love the red,joy
12896,Xbox(Xseries),Positive,No a huge sports / shoes all guy but damn I love both the red,joy
12896,Xbox(Xseries),Positive,No a huge sports/shoes guy but somehow I love the film,joy
12897,Xbox(Xseries),Positive,Welp. . Unless Sony can best 299 I've made my choice,neutral
12897,Xbox(Xseries),Positive,"Welp. If Sony is not the best at this, I have made my choice.",neutral
12897,Xbox(Xseries),Positive,Welp. Ruthless Sony can best explain why I made my choice.,neutral
12897,Xbox(Xseries),Positive,Welp.. Unless Sony can best 299 I've made another choice,neutral
12897,Xbox(Xseries),Positive,No Welp.. Unless Sony can best 299 I'v ve just made my choice,neutral
12897,Xbox(Xseries),Positive,Welp.. Unless anyone can offer 299 I've made my choice,neutral
12899,Xbox(Xseries),Positive,Well fuck that's only 2 months before Xbox Series X. I'll wait to play it. It's going to suck waiting but it'll be worth it,disgust
12899,Xbox(Xseries),Positive,"Well, damn, that's only 2 months before Xbox Series X. I'm waiting to play it. It's going to be a tough wait, but it'll be worth it.",neutral
12899,Xbox(Xseries),Positive,Well fuck that's only 2 months before Xbox Series X. I'll wait to play it. It's going to suck waiting but it'll be worth it,disgust
12899,Xbox(Xseries),Positive,Well damn that's only 2 months before Xbox Series 1. I'll wait to play it. It's going to suck waiting but it'll be worth waiting,disgust
12899,Xbox(Xseries),Positive,Well fuck that's the only run 2 months to before Xbox Lost Series X. And I'll wait to play it. Maybe It's going to suck waiting but it'll be worth stealing it,disgust
12899,Xbox(Xseries),Positive,Well fuck that's only six months before Xbox Series X. I'll wait that play it. Which's gonna to suck waiting but it'll get worth it,disgust
12900,Xbox(Xseries),Negative,So while I was away I sold my PS4 Pro and Xbox One X to help me save up for the new consoles and I just love how I managed to cop a PS5 with Demons Souls and Miles Morales cuz Sony fucked up on the pre-order date but I got cucked on getting a Xbox Series X because of scalpers smh,anger
12900,Xbox(Xseries),Negative,"So while I was away I sold my PS4 Pro and Xbox One X to save on the new consoles, and I just love how I managed to pop a PS5 with Demons Souls and Miles Morales because Sony fucked me on the pre-order date, but I was happy to get an Xbox Series X because scalpers smh",joy
12900,Xbox(Xseries),Negative,So while I was away I sold my PS4 Pro and Xbox One X to help me save up for the new consoles and I just love how I managed to cop a PS5 with Demons Souls and Miles Morales cuz Sony fucked up on the pre-order date but I got cucked on getting a Xbox Series X because of scalpers smh,anger
12900,Xbox(Xseries),Negative,So while I was away I sold my PS4 Pro and Xbox One X to help me set up for the new consoles and people just love when I managed to cop a PS5 with Demons Souls and Miles Morales cuz Verizon fucked up on the pre-order date but I got lucky on buying a Xbox Series 8 because of scalpers smh,anger
12900,Xbox(Xseries),Negative,So just while I was away I sold my PS4 Pro and Xbox One X to help me better save up for the new consoles themselves and I actually just love it how I managed to really cop a decent PS5 with Demons Souls and Miles Morales for cuz Sony fucked up work on the pre - order date but I got cucked on getting a Xbox Series X X because of scalpers smh,anger
12900,Xbox(Xseries),Negative,So while Scott being away I sold my PS4 Pro and Xbox One Series because try me save up for the actual ones and we just mentioned how I managed to cop a PS5 with Demons Souls and Miles Morales cuz its fucked up on the pre-order date but I got cucked on getting a Xbox Series X because of scalpers smh,anger
12901,Xbox(Xseries),Neutral,Best upcoming Xbox Series X games: The top next-gen games for 2020 and beyond pocket-lint.com/games/news/xbo… @RikHenderson https://t.co/n1i2CMhWe7,joy
12901,Xbox(Xseries),Neutral,Best upcoming Xbox Series X games: The best next-gen games for 2020 and beyond pocket-lint.com / games / news / xbo... @ RikHenderson https: / / t.co / n1i2CMhWe7,neutral
12901,Xbox(Xseries),Neutral,The best upcoming Xbox Series X games: The best next-generation games in 2020 and beyond pocket-lint.com / games / news / xbo... @ RHenderson https: / / Fesco / n1i2CMHWe7,neutral
12901,Xbox(Xseries),Neutral,Best upcoming Xbox Series X games: The biggest second-gen games for 2020 and future pocket-lint.com/games/news/xbo… @RikHenderson https://t.co/n1i2CMhWe7],joy
12901,Xbox(Xseries),Neutral,2011 Best upcoming Xbox Series X 10 games : The four top next - gen mobile games for 2020 BC and beyond in pocket - lint. com / games / latest news / page xbo … @RikHenderson https://t.co/n1i2CMhWe7 ],neutral
12901,Xbox(Xseries),Neutral,10 new TV Series X games: The top next-gen games for 2020 October 2014 by-lint.com/games/news/xbo... @RikHenderson https://t.co/n1i2CMhWe7],neutral
12903,Xbox(Xseries),Neutral,"While I feel like this (and a Hunger Games battle royale) are LOOOOOONG overdue, I can't help but continue to be annoyed about the lack of any FG announcements for PS5/XSX. Where tf is KOFXV?!",anger
12903,Xbox(Xseries),Neutral,"While I feel that this (and a Hunger Games Battle Royale) is overdue, I can't help but be annoyed by the lack of any FG announcements for PS5 / XSX. Where is KOFXV?!",anger
12903,Xbox(Xseries),Neutral,"While I feel like this (and a Games battle royale) are LOOOOONG due, I can't help but continue to be angry about the lack of any FG announcements for PS5 / XSX. Where tf is KOFXV?!",anger
12903,Xbox(Xseries),Neutral,"While I feel like this (and every Hunger Games blockbuster royale) are LOOOOOONG overdue, I can't help yet continue to be annoyed about the lack of any exciting announcements for PS5/XSX. Where currently is KOFXV?!",anger
12903,Xbox(Xseries),Neutral,"2 While I feel like watching this ( Pokémon and a Hunger Games battle royale ) are LOOOOOONG overdue, sometimes I can't help that but continue still to be annoyed... about the lack today of any FG announcements for PS5 / Pokémon XSX. Where tf is it KOFXV?!",anger
12903,Xbox(Xseries),Neutral,"While I realize like this (and a Role Games battle royale) are LOOOOOONG overdue, I can't help but continue and get annoyed about my lack of any FG announcements around movies. What tf is KOFXV?!",anger
12904,Xbox(Xseries),Positive,"Boy am I chomping at the bit for this @xbox show, I'm dying to see more of next gen",sadness
12904,Xbox(Xseries),Positive,"Boy, I'm lamenting the bit for this @ xbox show, I'm dying to see more of the next generation",sadness
12904,Xbox(Xseries),Positive,"Boy am I chomping at the bit for this @ xbox show, I'm dying to see more of next gen",sadness
12904,Xbox(Xseries),Positive,"Boy am I chomping at my bit for this amazing show, I'm dying to see more of next gen",joy
12904,Xbox(Xseries),Positive,"Boy am I practically chomping along at the first bit for this @xbox show, I'm dying to see many more of our next gen",joy
12904,Xbox(Xseries),Positive,"Boy am I chomping at a bit for this @xbox show, I'm keen to find more in next gen",joy
12905,Xbox(Xseries),Neutral,Xbox Series X graphics source code stolen and leaked online dlvr.it/RSb08J https://t.co/Xh5WYKNWwG,neutral
12905,Xbox(Xseries),Neutral,Graphics source code of Xbox Series X stolen and leaked online dlvr.it / RSb08J https: / / t.co / Xh5WYKNWwG,neutral
12905,Xbox(Xseries),Neutral,Xbox Series X graphical source code stolen and leaked to dr.it / RSb08J,neutral
12905,Xbox(Xseries),Neutral,Xbox Series X graphics cheat code stolen and leaked online get.it/RSb08J https://t.co/Xh5WYKNWwG],neutral
12905,Xbox(Xseries),Neutral,Xbox 2010 Series X graphics source With code stolen and later leaked online via dlvr. is it / RSb08J https://t.co/Xh5WYKNWwG ],anger
12905,Xbox(Xseries),Neutral,D PC X graphics source code stolen as leaked online dlvr.it/RSb08J https://t.co/Xh5WYKNWwG],neutral
12906,Xbox(Xseries),Positive,Crazy hyped to pre-order my Series X!! .,joy
12906,Xbox(Xseries),Positive,Crazily hyped to pre-order my Series X!!.,anger
12906,Xbox(Xseries),Positive,Mistake in pre-order of my Series X!!.,fear
12906,Xbox(Xseries),Positive,Crazy people to pre-order my Series X!!.,joy
12906,Xbox(Xseries),Positive,Crazy hyped as to pre - order my New Series X!!.,joy
12906,Xbox(Xseries),Positive,Crazy hyped to pre-order from Apple X!!.,joy
12909,Xbox(Xseries),Positive,The news just keeps getting better and better. VERY much looking forward to picking up my Series X on day one (and playing Halo Infinite with @runslikedeb immediately),joy
12909,Xbox(Xseries),Positive,The news is just getting better and better. VERY excited to record my series X on the first day (and play Halo Infinite with @ runslikedeb right away),joy
12909,Xbox(Xseries),Positive,VERY looking forward to starting my Series X on day one (and immediately playing Halo Infinite with @ runslikedeb),neutral
12909,Xbox(Xseries),Positive,The news just keeps spinning better and better. VERY much looking forward to picking up my Series X on day 4 (and playing Halo Infinite Warfare @runslikedeb immediately),joy
12909,Xbox(Xseries),Positive,The news just keeps On getting better and ever better. VERY much looking forward to finally picking up my Series A X on Halloween day twenty one ( and playing Halo Infinite Battle with @runslikedeb immediately ),joy
12909,Xbox(Xseries),Positive,The news there keeps getting better and better. VERY really looking forward to picking up my Series III from day one (and playing Dark Infinite with @runslikedeb immediately),joy
12910,Xbox(Xseries),Negative,Unfortunately true,sadness
12910,Xbox(Xseries),Negative,Unfortunately...,sadness
12910,Xbox(Xseries),Negative,Unfortunately... true,sadness
12910,Xbox(Xseries),Negative,Unfortunately there,sadness
12911,Xbox(Xseries),Negative,look at how bad xbox series x graphics look lol they workin with nasa now?,surprise
12911,Xbox(Xseries),Negative,Look at how bad Xbox series x graphics look now they're working with Nasa?,disgust
12911,Xbox(Xseries),Negative,look at how bad xbox series x graphics look lol they work with nasa now?,surprise
12911,Xbox(Xseries),Negative,look at how bad xbox er x graphics look lol they workin with nasa now?,surprise
12911,Xbox(Xseries),Negative,look at how bad The xbox series in x graphics look in lol they workin with nasa right now?,surprise
12911,Xbox(Xseries),Negative,like at how fun that series x graphics look lol they workin with nasa now?,joy
12913,Xbox(Xseries),Neutral,"Reports are going around regarding cancelled preorders for both the PlayStation 5 and Xbox Series X. Apparently, several customers are receiving cancellation notices from GameStop and Target.On gamingcannon.com/2020/10/23/rep…",sadness
12913,Xbox(Xseries),Neutral,"Reports are circulating of canceled pre-orders for both the PlayStation 5 and Xbox Series X. Apparently, several customers are receiving cancellation notifications from GameStop and Target.Visit gamingcannon.com / 2020 / 10 / 23 / rep...",sadness
12913,Xbox(Xseries),Neutral,"Preorders for both the PlayStation 5 and Xbox Series X have been canceled, and several customers are receiving cancellation notices from GameStop and Target.",sadness
12913,Xbox(Xseries),Neutral,"Reports are going around regarding cancelled preorders in both the PlayStation 5 v Xbox Series X. Apparently, several customers are receiving cancellation notices to GameStop by Target.On gamingcannon.com/2020/10/23/rep…",sadness
12913,Xbox(Xseries),Neutral,"Reports about are going around regarding cancelled preorders included for testing both series the PlayStation 5 and Xbox Office Series One X. Apparently, several customers worldwide are receiving cancellation notices available from both GameStop and Target. On gamingcannon. com / 2020 / 2009 10 / 23 / rep …",sadness
12913,Xbox(Xseries),Neutral,"things keep going around regarding some preorders with both the PS 5 and Xbox Series X. Apparently, several customers are receiving cancellation notices from Nintendo and Target.On review.com/2020/10/23/rep...",sadness
12914,Xbox(Xseries),Positive,Very interesting.......,neutral
12914,Xbox(Xseries),Positive,Very interesting...,surprise
12914,Xbox(Xseries),Positive,Very interesting.......,neutral
12914,Xbox(Xseries),Positive,Very Good,neutral
12914,Xbox(Xseries),Positive,25 Very interesting.......,surprise
12914,Xbox(Xseries),Positive,most interesting.......,neutral
12915,Xbox(Xseries),Neutral,Here’s our best look at ray tracing on the Xbox Series X theverge.com/2020/10/30/215…,neutral
12915,Xbox(Xseries),Neutral,Here's our best look at Ray Tracing on the Xbox series X theverge.com / 2020 / 10 / 30 / 215...,neutral
12915,Xbox(Xseries),Neutral,Here's our best look at ray tracing on the Xbox Series X theverge.com / 2020 / 10 / 30 / 215...,neutral
12915,Xbox(Xseries),Neutral,Here’s my first look at ray tracing on the Xbox Series X theverge.com/2020/10/30/215…,neutral
12915,Xbox(Xseries),Neutral,Here ’ s our best new look at ray tracing on the Super Xbox Series at X theverge. dot com / © 2020 / 10 / 30 / 215 …,neutral
12915,Xbox(Xseries),Neutral,Here’s My regular look at ray<unk> on a Xbox Series X theverge.com/2020/10/30/215...,neutral
12916,Xbox(Xseries),Positive,A great console for a great cause,joy
12916,Xbox(Xseries),Positive,A great console for a great cause,joy
12916,Xbox(Xseries),Positive,Big console for big business,neutral
12916,Xbox(Xseries),Positive,A great console for a noble cause,joy
12916,Xbox(Xseries),Positive,A bloody great console for a great cause,joy
12916,Xbox(Xseries),Positive,A great console for a noble cause,joy
12917,Xbox(Xseries),Positive,The hype is real. 🪓.,neutral
12917,Xbox(Xseries),Positive,The hype is real.,neutral
12917,Xbox(Xseries),Positive,The hat-trick is real.,neutral
12917,Xbox(Xseries),Positive,The hype is here. 🪓.,neutral
12917,Xbox(Xseries),Positive,The exact hype is real. [UNK].,neutral
12917,Xbox(Xseries),Positive,The money is real. <unk>.,neutral
12918,Xbox(Xseries),Positive,The whole video is pure genius but 1:35 was freaking amazing. 🤣. . Hitler reacts to the $299 Xbox Series S youtu.be/k02I_P9klbM via @YouTube,joy
12918,Xbox(Xseries),Positive,"The whole video is pure genius, but 1: 35 was incredible... Hitler responds to the $299 Xbox Series S youtu.be / k02I _ P9klbM via @ YouTube",surprise
12918,Xbox(Xseries),Positive,"The whole clip is pure genius, but 1: 35 was terrific.",joy
12918,Xbox(Xseries),Positive,The whole process looked pure genius but 1:35 was freaking amazing. 🤣.<unk> Cube reacts to the $299 Xbox Series S youtu.be/k02I_P9klbM via @YouTube,joy
12918,Xbox(Xseries),Positive,The whole video is pure pure technical genius but 1 : 35 was not freaking dead amazing. A [UNK].. This Hitler really reacts to the $ 299 Xbox Series S youtu. be / x k02I _ P9klbM via the @YouTube,surprise
12918,Xbox(Xseries),Positive,The whole video sounds fucking stupid but 1:35 was freaking stupid. <unk>.. Hitler reacts via the $299 Xbox Live S youtu.be/k02I_P9klbM via via,anger
12921,Xbox(Xseries),Positive,Xbox looking BEAUTIFUL,joy
12921,Xbox(Xseries),Positive,Xbox looks BEAUTIFUL,joy
12921,Xbox(Xseries),Positive,Xbox looking BEAUTIFUL,joy
12921,Xbox(Xseries),Positive,Xbox looking around,neutral
12921,Xbox(Xseries),Positive,Great Xbox looking BEAUTIFUL,joy
12922,Xbox(Xseries),Positive,I’m so pumped for the  . . Literally can’t wait to see more of what these next-gen beauts are cooking up! https://t.co/Fy6ElfNIKw,joy
12922,Xbox(Xseries),Positive,I'm so pumped for the.. I can't wait to see more of what these next-gen beauties cook! https: / / t.co / Fy6ElfNIKw,joy
12922,Xbox(Xseries),Positive,I'm so sorry about... Literally can't wait to see more of what these next generations are cooking!,sadness
12922,Xbox(Xseries),Positive,I’m so pumped for the . I Literally can’t wait to explore more of what these next-gen engineers are cooking up! https://t.co/Fy6ElfNIKw],joy
12922,Xbox(Xseries),Positive,I ’ m so fucking pumped in for the.. 3 Literally can ’ of t wait to see more of what these next - fastest gen de beauts guys are cooking up! https://t.co/Fy6ElfNIKw ],joy
12922,Xbox(Xseries),Positive,just so pumped for it.. Literally can’t wait to see more to what these next-gen beauts do getting up! https://t.co/Fy6ElfNIKw],surprise
12924,Xbox(Xseries),Neutral,"The grind is hard for some folks even harder for others, but this morning was hilarious,this shit made me laugh so hard,I remember the 1st wave & 2nd wave is no different 🤣.",joy
12924,Xbox(Xseries),Neutral,"For some people the grind is even harder, but this morning it was hilarious, this shit made me laugh so much, I remember the first wave and the second wave are no different.",joy
12924,Xbox(Xseries),Neutral,"It's hard for some, it's even harder for others, but this morning was fun, this crap made me laugh so much, I remember the first wave and the second wave are no different.",joy
12924,Xbox(Xseries),Neutral,"The grind is hard for us folks even harder for others, yet this morning was hilarious,this shit made me laugh so hard,I hope the previous wave & 2nd wave is no different 🤣.",joy
12924,Xbox(Xseries),Neutral,"The grind transition is hard for some folks even harder for others, but this past morning it was so hilarious, this shit made me laugh so very hard, I still remember the 1st wave & 2nd wave is no more different since [UNK].",joy
12924,Xbox(Xseries),Neutral,"The summer is hard for some And even harder for others, but you week felt hilarious,this weekend made me laugh so hard,I remember the 1st wave & 2nd wave is no different <unk>.",joy
12926,Xbox(Xseries),Negative,4k 30fps??????? Wtf???? That’s really dumb.,disgust
12926,Xbox(Xseries),Negative,4k 30fps??????? Wtf????? That's really stupid.,disgust
12926,Xbox(Xseries),Negative,4k 30fps?????? Wtf???? That's really dumb.,disgust
12926,Xbox(Xseries),Negative,4k 30fps???????<unk> That’s really dumb.,disgust
